votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,state_abbr,county_name,id,victory_margin
40302,39083,84878,0.474822687,0.460460897,"1,219",IA,Scott County,19163,-0.01436179
1649,4340,6270,0.262998405,0.692185008,"2,691",IA,Shelby County,19165,0.429186603
2289,14761,17989,0.127244427,0.820557007,"12,472",IA,Sioux County,19167,0.69331258
25085,19111,48910,0.512880801,0.39073809,"5,974",IA,Story County,19169,-0.122142711
3194,4968,8636,0.369847151,0.575266327,"1,774",IA,Tama County,19171,0.205419176
755,2108,3003,0.251415251,0.701964702,"1,353",IA,Taylor County,19173,0.450549451
1920,3521,5768,0.332871012,0.610436893,"1,601",IA,Union County,19175,0.277565881
843,2524,3526,0.239081112,0.715825298,"1,681",IA,Van Buren County,19177,0.476744186
5591,8710,14996,0.372832755,0.580821552,"3,119",IA,Wapello County,19179,0.207988797
10371,14773,26916,0.385309853,0.548855699,"4,402",IA,Warren County,19181,0.163545846
3938,6170,10824,0.363821138,0.570029564,"2,232",IA,Washington County,19183,0.206208426
719,2069,2921,0.246148579,0.708319069,"1,350",IA,Wayne County,19185,0.46217049
6293,10049,17239,0.365044376,0.582922443,"3,756",IA,Webster County,19187,0.217878067
1920,3437,5717,0.335840476,0.601189435,"1,517",IA,Winnebago County,19189,0.265348959
5238,5332,11217,0.466969778,0.475349915,94,IA,Winneshiek County,19191,0.008380137
16102,24627,42933,0.375049496,0.573614702,"8,525",IA,Woodbury County,19193,0.198565206
1523,2443,4216,0.361242884,0.579459203,920,IA,Worth County,19195,0.218216319
1890,3790,5949,0.317700454,0.637081862,"1,900",IA,Wright County,19197,0.319381409
75676,93748,195587,0.386917331,0.47931611,"18,072",ID,Ada County,16001,0.092398779
415,1556,2183,0.19010536,0.712780577,"1,141",ID,Adams County,16003,0.522675218
10342,17180,33405,0.309594372,0.514294267,"6,838",ID,Bannock County,16005,0.204699895
255,2203,2928,0.087090164,0.75239071,"1,948",ID,Bear Lake County,16007,0.665300546
780,3101,4192,0.186068702,0.739742366,"2,321",ID,Benewah County,16009,0.553673664
2924,10907,16625,0.175879699,0.65606015,"7,983",ID,Bingham County,16011,0.480180451
6416,3340,10723,0.598340017,0.311479996,"3,076",ID,Blaine County,16013,-0.286860021
777,2673,3812,0.20383001,0.701206716,"1,896",ID,Boise County,16015,0.497376705
5140,10220,16815,0.305679453,0.607790663,"5,080",ID,Bonner County,16017,0.30211121
8930,26699,44212,0.201981363,0.603885823,"17,769",ID,Bonneville County,16019,0.40190446
933,3789,5150,0.181165049,0.735728155,"2,856",ID,Boundary County,16021,0.554563107
160,914,1230,0.130081301,0.743089431,754,ID,Butte County,16023,0.61300813
110,410,599,0.183639399,0.684474124,300,ID,Camas County,16025,0.500834725
16683,46755,72007,0.231685808,0.649311872,"30,072",ID,Canyon County,16027,0.417626064
271,2275,3035,0.089291598,0.749588138,"2,004",ID,Caribou County,16029,0.66029654
1036,5949,8178,0.12668134,0.727439472,"4,913",ID,Cassia County,16031,0.600758132
44,203,283,0.155477032,0.717314488,159,ID,Clark County,16033,0.561837456
704,2852,3801,0.185214417,0.750328861,"2,148",ID,Clearwater County,16035,0.565114444
427,1777,2413,0.176958143,0.736427683,"1,350",ID,Custer County,16037,0.55946954
1814,5816,8519,0.212935791,0.682709238,"4,002",ID,Elmore County,16039,0.469773448
385,3901,5499,0.07001273,0.709401709,"3,516",ID,Franklin County,16041,0.63938898
651,4091,5714,0.113930697,0.715960798,"3,440",ID,Fremont County,16043,0.602030102
1229,5980,7952,0.154552314,0.752012072,"4,751",ID,Gem County,16045,0.597459759
930,3743,5191,0.179156232,0.721055673,"2,813",ID,Gooding County,16047,0.541899441
1196,6441,8223,0.145445701,0.78329077,"5,245",ID,Idaho County,16049,0.637845069
976,8436,11471,0.085084125,0.735419754,"7,460",ID,Jefferson County,16051,0.650335629
2117,7347,10667,0.198462548,0.688759726,"5,230",ID,Jerome County,16053,0.490297178
16264,44449,66286,0.245361011,0.67056392,"28,185",ID,Kootenai County,16055,0.425202909
8093,7255,18146,0.445993607,0.399812631,838,ID,Latah County,16057,-0.046180977
733,3011,4068,0.180186824,0.740167158,"2,278",ID,Lemhi County,16059,0.559980334
270,1202,1590,0.169811321,0.755974843,932,ID,Lewis County,16061,0.586163522
360,1184,1748,0.205949657,0.677345538,824,ID,Lincoln County,16063,0.471395881
1201,8941,15687,0.076560209,0.569962389,"7,740",ID,Madison County,16065,0.49340218
1167,4887,6870,0.169868996,0.711353712,"3,720",ID,Minidoka County,16067,0.541484716
4828,10699,17195,0.280779296,0.62221576,"5,871",ID,Nez Perce County,16069,0.341436464
184,1531,2068,0.088974855,0.74032882,"1,347",ID,Oneida County,16071,0.651353965
591,3052,3920,0.150765306,0.778571429,"2,461",ID,Owyhee County,16073,0.627806122
892,4306,5703,0.156408908,0.755041206,"3,414",ID,Payette County,16075,0.598632299
699,1666,2758,0.253444525,0.604060914,967,ID,Power County,16077,0.350616389
1384,3297,5120,0.2703125,0.643945313,"1,913",ID,Shoshone County,16079,0.373632813
2157,2161,4966,0.434353605,0.435159082,4,ID,Teton County,16081,0.000805477
6844,21063,31893,0.214592544,0.660427053,"14,219",ID,Twin Falls County,16083,0.445834509
1913,2906,5349,0.357636941,0.543279118,993,ID,Valley County,16085,0.185642176
776,3283,4454,0.174225415,0.737090256,"2,507",ID,Washington County,16087,0.562864841
7633,22732,31770,0.240258105,0.715517784,"15,099",IL,Adams County,17001,0.475259679
1262,1496,2820,0.44751773,0.530496454,234,IL,Alexander County,17003,0.082978723
2066,4884,7462,0.276869472,0.654516215,"2,818",IL,Bond County,17005,0.377646744
8952,12261,22604,0.3960361,0.542426119,"3,309",IL,Boone County,17007,0.146390019
475,1776,2336,0.203339041,0.760273973,"1,301",IL,Brown County,17009,0.556934932
6010,9264,16303,0.368643808,0.568238974,"3,254",IL,Bureau County,17011,0.199595167
739,1719,2556,0.289123631,0.672535211,980,IL,Calhoun County,17013,0.383411581
2437,4428,7354,0.331384281,0.602121295,"1,991",IL,Carroll County,17015,0.270737014
1617,3216,5054,0.319944598,0.636327661,"1,599",IL,Cass County,17017,0.316383063
49694,33235,89196,0.557132607,0.372606395,"16,459",IL,Champaign County,17019,-0.184526212
3982,10522,15310,0.260091444,0.687263227,"6,540",IL,Christian County,17021,0.427171783
1873,5620,7819,0.239544699,0.71876199,"3,747",IL,Clark County,17023,0.479217291
1014,5009,6278,0.161516406,0.797865562,"3,995",IL,Clay County,17025,0.636349156
3939,12394,17268,0.228109798,0.717743804,"8,455",IL,Clinton County,17027,0.489634005
7285,12985,21580,0.337581094,0.601714551,"5,700",IL,Coles County,17029,0.264133457
1528582,440213,2055215,0.743757709,0.214193162,"1,088,369",IL,Cook County,17031,-0.529564547
1969,6146,8507,0.231456448,0.722463853,"4,177",IL,Crawford County,17033,0.491007406
1028,4200,5513,0.186468348,0.761835661,"3,172",IL,Cumberland County,17035,0.575367314
20348,19051,42605,0.477596526,0.44715409,"1,297",IL,DeKalb County,17037,-0.030442436
1907,5072,7469,0.255321998,0.679073504,"3,165",IL,De Witt County,17039,0.423751506
1946,5695,8089,0.240573618,0.704042527,"3,749",IL,Douglas County,17041,0.463468908
222499,164355,412929,0.538831131,0.39802242,"58,144",IL,DuPage County,17043,-0.14080871
1778,5634,7783,0.228446614,0.723885391,"3,856",IL,Edgar County,17045,0.495438777
432,2777,3312,0.130434783,0.838466184,"2,345",IL,Edwards County,17047,0.708031401
3071,13613,17428,0.176210695,0.78109938,"10,542",IL,Effingham County,17049,0.604888685
1814,7363,9515,0.190646348,0.773830793,"5,549",IL,Fayette County,17051,0.583184446
1410,4474,6289,0.224200986,0.711400859,"3,064",IL,Ford County,17053,0.487199873
4711,13101,18533,0.254195219,0.706901203,"8,390",IL,Franklin County,17055,0.452705984
6118,8482,15609,0.39195336,0.543404446,"2,364",IL,Fulton County,17057,0.151451086
656,1942,2691,0.243775548,0.721664809,"1,286",IL,Gallatin County,17059,0.47788926
1202,4139,5542,0.21688921,0.746842295,"2,937",IL,Greene County,17061,0.529953086
8021,13417,22891,0.35039972,0.586125552,"5,396",IL,Grundy County,17063,0.235725831
800,3205,4143,0.19309679,0.773594014,"2,405",IL,Hamilton County,17065,0.580497224
1744,5713,7818,0.223074955,0.730749552,"3,969",IL,Hancock County,17067,0.507674597
419,1650,2133,0.196436943,0.773558368,"1,231",IL,Hardin County,17069,0.577121425
1151,2153,3480,0.330747126,0.618678161,"1,002",IL,Henderson County,17071,0.287931034
8835,13962,24232,0.364600528,0.576180258,"5,127",IL,Henry County,17073,0.211579729
2496,9728,12923,0.193144007,0.752766386,"7,232",IL,Iroquois County,17075,0.559622379
11619,10889,24509,0.47407075,0.444285773,730,IL,Jackson County,17077,-0.029784977
924,3973,5104,0.181034483,0.778409091,"3,049",IL,Jasper County,17079,0.597374608
4408,11681,16818,0.262100131,0.694553455,"7,273",IL,Jefferson County,17081,0.432453324
2673,7737,10909,0.245027042,0.70923091,"5,064",IL,Jersey County,17083,0.464203868
4452,6113,11177,0.398317974,0.546926725,"1,661",IL,Jo Daviess County,17085,0.14860875
1135,4644,6017,0.188632209,0.771813196,"3,509",IL,Johnson County,17087,0.583180987
99389,82087,193500,0.513638243,0.424222222,"17,302",IL,Kane County,17089,-0.089416021
18908,25081,46556,0.406134548,0.538727554,"6,173",IL,Kankakee County,17091,0.132593006
23392,24152,50815,0.460336515,0.475292729,760,IL,Kendall County,17093,0.014956214
9939,10658,21964,0.452513203,0.485248589,719,IL,Knox County,17095,0.032735385
168186,108608,293574,0.572891332,0.369951017,"59,578",IL,Lake County,17097,-0.202940315
19277,26269,48447,0.397898735,0.542221397,"6,992",IL,LaSalle County,17099,0.144322662
1288,4517,6039,0.213280344,0.747971518,"3,229",IL,Lawrence County,17101,0.534691174
5499,8597,15215,0.361419652,0.565034505,"3,098",IL,Lee County,17103,0.203614854
4005,10197,15096,0.265302067,0.675476948,"6,192",IL,Livingston County,17105,0.410174881
3301,8167,12130,0.272135202,0.673289365,"4,866",IL,Logan County,17107,0.401154163
18211,26782,47283,0.385148996,0.56641922,"8,571",IL,Macon County,17115,0.181270224
6532,14194,21881,0.298523833,0.648690645,"7,662",IL,Macoupin County,17117,0.350166811
50336,70295,127902,0.393551313,0.549600475,"19,959",IL,Madison County,17119,0.156049163
4231,11677,16600,0.254879518,0.703433735,"7,446",IL,Marion County,17121,0.448554217
1784,3776,5903,0.302219211,0.639674742,"1,992",IL,Marshall County,17123,0.337455531
2008,4051,6433,0.312140525,0.629721747,"2,043",IL,Mason County,17125,0.317581222
1555,4844,6633,0.234433891,0.730287954,"3,289",IL,Massac County,17127,0.495854063
5278,6789,12910,0.408830364,0.525871418,"1,511",IL,McDonough County,17109,0.117041053
59827,71117,140145,0.426893575,0.507452995,"11,290",IL,McHenry County,17111,0.080559421
35918,37081,78995,0.454687006,0.469409456,"1,163",IL,McLean County,17113,0.014722451
1808,4230,6423,0.281488401,0.658570761,"2,422",IL,Menard County,17129,0.37708236
3061,4800,8417,0.363668766,0.570274445,"1,739",IL,Mercer County,17131,0.206605679
5522,12614,19074,0.289504037,0.661319073,"7,092",IL,Monroe County,17133,0.371815036
3490,8616,12829,0.27203991,0.671603399,"5,126",IL,Montgomery County,17135,0.399563489
4693,9060,14607,0.321284316,0.620250565,"4,367",IL,Morgan County,17137,0.298966249
1476,4453,6209,0.23771944,0.717184732,"2,977",IL,Moultrie County,17139,0.479465292
8025,14344,23798,0.337213211,0.602739726,"6,319",IL,Ogle County,17141,0.265526515
37436,35299,77465,0.483263409,0.455676757,"2,137",IL,Peoria County,17143,-0.027586652
2433,6816,9706,0.250669689,0.702246033,"4,383",IL,Perry County,17145,0.451576345
2633,5623,8899,0.295875941,0.631868749,"2,990",IL,Piatt County,17147,0.335992808
1412,5749,7458,0.189326897,0.770850094,"4,337",IL,Pike County,17149,0.581523197
374,1678,2132,0.175422139,0.787054409,"1,304",IL,Pope County,17151,0.61163227
817,1583,2473,0.330367974,0.640113223,766,IL,Pulaski County,17153,0.309745249
1143,1762,3076,0.371586476,0.572821847,619,IL,Putnam County,17155,0.201235371
3421,9992,14032,0.243799886,0.712086659,"6,571",IL,Randolph County,17157,0.468286773
1579,5736,7630,0.206946265,0.751769332,"4,157",IL,Richland County,17159,0.544823067
32258,26969,62971,0.512267552,0.428276508,"5,289",IL,Rock Island County,17161,-0.083991043
2551,8248,11234,0.227078512,0.734199751,"5,697",IL,Saline County,17165,0.507121239
40731,49823,96472,0.422205407,0.516450369,"9,092",IL,Sangamon County,17167,0.094244962
1074,2523,3792,0.283227848,0.665348101,"1,449",IL,Schuyler County,17169,0.382120253
528,1965,2583,0.204413473,0.760743322,"1,437",IL,Scott County,17171,0.556329849
2279,8209,10912,0.208852639,0.752291056,"5,930",IL,Shelby County,17173,0.543438416
60180,53479,119201,0.504861536,0.448645565,"6,701",IL,St. Clair County,17163,-0.056215971
748,1777,2707,0.27632065,0.65644625,"1,029",IL,Stark County,17175,0.3801256
7531,10845,19525,0.385710627,0.555441741,"3,314",IL,Stephenson County,17177,0.169731114
20568,38620,63347,0.324687831,0.609657916,"18,052",IL,Tazewell County,17179,0.284970085
2389,5780,8514,0.280596664,0.678881842,"3,391",IL,Union County,17181,0.398285177
9876,18582,29799,0.331420517,0.623577972,"8,706",IL,Vermilion County,17183,0.292157455
1146,4039,5402,0.212143651,0.747686042,"2,893",IL,Wabash County,17185,0.535542392
2983,4267,7700,0.387402597,0.554155844,"1,284",IL,Warren County,17187,0.166753247
1446,5566,7376,0.196041215,0.754609544,"4,120",IL,Washington County,17189,0.55856833
1048,6963,8256,0.126937984,0.843386628,"5,915",IL,Wayne County,17191,0.716448643
1412,5639,7289,0.193716559,0.7736315,"4,227",IL,White County,17193,0.57991494
11005,12597,25210,0.436533122,0.499682666,"1,592",IL,Whiteside County,17195,0.063149544
146230,129726,291010,0.502491323,0.445778496,"16,504",IL,Will County,17197,-0.056712828
8539,21503,31422,0.271752275,0.684329451,"12,964",IL,Williamson County,17199,0.412577175
52595,53922,113027,0.465331293,0.47707185,"1,327",IL,Winnebago County,17201,0.011740558
5068,13180,19389,0.261385322,0.679766878,"8,112",IL,Woodford County,17203,0.418381557
2802,9642,13039,0.21489378,0.739473886,"6,840",IN,Adams County,18001,0.524580106
55222,83801,145787,0.378785488,0.574818056,"28,579",IN,Allen County,18003,0.196032568
9841,20637,32389,0.303837723,0.637160764,"10,796",IN,Bartholomew County,18005,0.333323042
860,2579,3654,0.235358511,0.705801861,"1,719",IN,Benton County,18007,0.47044335
1243,3349,4822,0.257776856,0.694525093,"2,106",IN,Blackford County,18009,0.436748237
10181,19654,32061,0.317550919,0.613018933,"9,473",IN,Boone County,18011,0.295468014
2518,5015,7908,0.318411735,0.634167931,"2,497",IN,Brown County,18013,0.315756196
1891,6273,8609,0.219653851,0.728656058,"4,382",IN,Carroll County,18015,0.509002207
3758,9697,14135,0.265864874,0.686027591,"5,939",IN,Cass County,18017,0.420162717
18791,30012,51104,0.367701158,0.587273012,"11,221",IN,Clark County,18019,0.219571853
2306,8528,11259,0.204813927,0.757438494,"6,222",IN,Clay County,18021,0.552624567
2819,8530,11896,0.23697041,0.717047747,"5,711",IN,Clinton County,18023,0.480077337
1323,3013,4591,0.288172511,0.656284034,"1,690",IN,Crawford County,18025,0.368111523
1800,8545,10736,0.167660209,0.795920268,"6,745",IN,Daviess County,18027,0.62826006
4883,18110,23910,0.204224174,0.757423672,"13,227",IN,Dearborn County,18029,0.553199498
2121,8488,11095,0.191167192,0.765029292,"6,367",IN,Decatur County,18031,0.5738621
3941,12054,16816,0.234360133,0.716817317,"8,113",IN,DeKalb County,18033,0.482457184
18100,24217,44699,0.404930759,0.541779458,"6,117",IN,Delaware County,18035,0.136848699
5389,13365,19917,0.270572877,0.671034794,"7,976",IN,Dubois County,18037,0.400461917
20667,41810,65187,0.317041741,0.641385552,"21,143",IN,Elkhart County,18039,0.324343811
2252,6839,9530,0.236306401,0.717628541,"4,587",IN,Fayette County,18041,0.481322141
13939,21427,37225,0.374452653,0.57560779,"7,488",IN,Floyd County,18043,0.201155138
1476,5661,7474,0.197484613,0.757425743,"4,185",IN,Fountain County,18045,0.559941129
1967,8665,10990,0.178980892,0.78844404,"6,698",IN,Franklin County,18047,0.609463148
1960,6010,8374,0.234057798,0.717697636,"4,050",IN,Fulton County,18049,0.483639838
3720,11079,15472,0.240434333,0.716067735,"7,359",IN,Gibson County,18051,0.475633402
7029,17009,25239,0.278497563,0.67391735,"9,980",IN,Grant County,18053,0.395419787
2929,10275,13763,0.212816973,0.746566882,"7,346",IN,Greene County,18055,0.533749909
57214,87299,153630,0.372414242,0.56824188,"30,085",IN,Hamilton County,18057,0.195827638
8901,25050,36027,0.247064701,0.695311849,"16,149",IN,Hancock County,18059,0.448247148
4776,12993,18528,0.257772021,0.701262953,"8,217",IN,Harrison County,18061,0.443490933
22595,48326,75258,0.300233862,0.642137713,"25,731",IN,Hendricks County,18063,0.341903851
5124,13895,20075,0.255242839,0.692154421,"8,771",IN,Henry County,18065,0.436911582
11215,23675,36754,0.305136856,0.644147576,"12,460",IN,Howard County,18067,0.33901072
3506,11649,15974,0.219481658,0.729247527,"8,143",IN,Huntington County,18069,0.50976587
3843,12857,17532,0.219199179,0.733344741,"9,014",IN,Jackson County,18071,0.514145562
3329,9382,13331,0.249718701,0.70377316,"6,053",IN,Jasper County,18073,0.45405446
1889,5697,7962,0.237251947,0.715523738,"3,808",IN,Jay County,18075,0.478271791
4325,8538,13461,0.321298566,0.6342768,"4,213",IN,Jefferson County,18077,0.312978233
2364,8222,11115,0.21268556,0.739721098,"5,858",IN,Jennings County,18079,0.527035538
17318,45456,66229,0.26148666,0.686345861,"28,138",IN,Johnson County,18081,0.424859201
3772,11077,15483,0.243622037,0.715429826,"7,305",IN,Knox County,18083,0.471807789
6311,23909,31907,0.197793588,0.749334002,"17,598",IN,Kosciusko County,18085,0.551540414
2080,7025,9552,0.217755444,0.735448074,"4,945",IN,LaGrange County,18087,0.51769263
116896,75565,200247,0.583759058,0.377358962,"41,331",IN,Lake County,18089,-0.206400096
19795,22678,44994,0.439947549,0.504022759,"2,883",IN,LaPorte County,18091,0.06407521
4210,14034,19076,0.220696163,0.735688824,"9,824",IN,Lawrence County,18093,0.514992661
18595,32376,53660,0.346533731,0.603354454,"13,781",IN,Madison County,18095,0.256820723
212676,130228,361070,0.58901598,0.360672446,"82,448",IN,Marion County,18097,-0.228343534
4798,12286,18008,0.266437139,0.682252332,"7,488",IN,Marshall County,18099,0.415815193
881,3695,4807,0.183274392,0.768670689,"2,814",IN,Martin County,18101,0.585396297
2766,9975,13440,0.205803571,0.7421875,"7,209",IN,Miami County,18103,0.536383929
34183,20527,57623,0.593217986,0.356229283,"13,656",IN,Monroe County,18105,-0.236988702
3362,11051,15101,0.222634263,0.731805841,"7,689",IN,Montgomery County,18107,0.509171578
6037,23671,31180,0.193617704,0.759172547,"17,634",IN,Morgan County,18109,0.565554843
1403,4074,5791,0.242272492,0.703505439,"2,671",IN,Newton County,18111,0.461232948
3904,12198,16890,0.231142688,0.722202487,"8,294",IN,Noble County,18113,0.491059799
686,2118,2917,0.235173123,0.726088447,"1,432",IN,Ohio County,18115,0.490915324
2048,5800,8189,0.250091586,0.708267188,"3,752",IN,Orange County,18117,0.458175601
1946,6151,8520,0.228403756,0.721948357,"4,205",IN,Owen County,18119,0.493544601
1441,4863,6576,0.21913017,0.739507299,"3,422",IN,Parke County,18121,0.520377129
3062,4556,8025,0.381557632,0.567725857,"1,494",IN,Perry County,18123,0.186168224
1297,4398,5977,0.216998494,0.735820646,"3,101",IN,Pike County,18125,0.518822152
33531,38719,76492,0.438359567,0.506183653,"5,188",IN,Porter County,18127,0.067824086
3515,8393,12448,0.282374679,0.674244859,"4,878",IN,Posey County,18129,0.39187018
1327,3854,5437,0.24406842,0.708846791,"2,527",IN,Pulaski County,18131,0.46477837
3356,10637,14680,0.228610354,0.724591281,"7,281",IN,Putnam County,18133,0.495980926
2446,7515,10456,0.23393267,0.71872609,"5,069",IN,Randolph County,18135,0.48479342
2471,9806,12790,0.193197811,0.766692729,"7,335",IN,Ripley County,18137,0.573494918
1525,5292,7214,0.211394511,0.733573607,"3,767",IN,Rush County,18139,0.522179096
2642,6074,9060,0.291611479,0.670419426,"3,432",IN,Scott County,18143,0.378807947
4247,12718,17935,0.236799554,0.709116253,"8,471",IN,Shelby County,18145,0.472316699
2861,6572,9959,0.287277839,0.659905613,"3,711",IN,Spencer County,18147,0.372627774
52247,52019,109452,0.477350802,0.475267697,228,IN,St. Joseph County,18141,-0.002083105
2489,6367,9226,0.269781054,0.690114893,"3,878",IN,Starke County,18149,0.420333839
3741,10127,14530,0.257467309,0.696971783,"6,386",IN,Steuben County,18151,0.439504474
2113,6138,8559,0.246874635,0.717139853,"4,025",IN,Sullivan County,18153,0.470265218
930,2558,3639,0.255564716,0.702940368,"1,628",IN,Switzerland County,18155,0.447375653
27207,30711,61916,0.439417921,0.496010724,"3,504",IN,Tippecanoe County,18157,0.056592803
1587,5589,7510,0.211318242,0.744207723,"4,002",IN,Tipton County,18159,0.532889481
715,2445,3286,0.217589775,0.744065733,"1,730",IN,Union County,18161,0.526475959
28296,40422,71957,0.393234849,0.561752158,"12,126",IN,Vanderburgh County,18163,0.168517309
2081,4511,6913,0.30102705,0.652538695,"2,430",IN,Vermillion County,18165,0.351511645
15922,21924,39569,0.402385706,0.554070105,"6,002",IN,Vigo County,18167,0.151684399
3018,9819,13415,0.224972046,0.731941856,"6,801",IN,Wabash County,18169,0.50696981
839,2896,3919,0.214085226,0.738964021,"2,057",IN,Warren County,18171,0.524878796
9086,19133,29609,0.306866156,0.646188659,"10,047",IN,Warrick County,18173,0.339322503
2636,8206,11333,0.232595076,0.72408012,"5,570",IN,Washington County,18175,0.491485044
8322,16028,25575,0.325395894,0.626705767,"7,706",IN,Wayne County,18177,0.301309873
2585,9999,13123,0.196982397,0.761944677,"7,414",IN,Wells County,18179,0.56496228
2563,6813,9902,0.258836599,0.68804282,"4,250",IN,White County,18181,0.429206221
3379,11357,15535,0.217508851,0.731058899,"7,978",IN,Whitley County,18183,0.513550048
1398,3575,5314,0.26307866,0.672751223,"2,177",KS,Allen County,20001,0.409672563
665,2386,3277,0.202929509,0.728104974,"1,721",KS,Anderson County,20003,0.525175465
1946,3977,6393,0.304395433,0.622086657,"2,031",KS,Atchison County,20005,0.317691225
281,1822,2209,0.127206881,0.824807605,"1,541",KS,Barber County,20007,0.697600724
1823,7766,10088,0.180709754,0.769825535,"5,943",KS,Barton County,20009,0.589115781
1306,4314,5918,0.220682663,0.728962487,"3,008",KS,Bourbon County,20011,0.508279824
850,2861,3960,0.214646465,0.722474747,"2,011",KS,Brown County,20013,0.507828283
6489,18781,27051,0.239880226,0.694281173,"12,292",KS,Butler County,20015,0.454400946
313,964,1342,0.233233979,0.718330849,651,KS,Chase County,20017,0.48509687
236,1552,1845,0.127913279,0.841192412,"1,316",KS,Chautauqua County,20019,0.713279133
1959,6017,8386,0.233603625,0.717505366,"4,058",KS,Cherokee County,20021,0.483901741
188,1172,1409,0.133427963,0.8317956,984,KS,Cheyenne County,20023,0.698367637
118,813,983,0.120040692,0.82706002,695,KS,Clark County,20025,0.707019329
665,2831,3727,0.17842769,0.759592165,"2,166",KS,Clay County,20027,0.581164475
744,2856,3831,0.194205168,0.745497259,"2,112",KS,Cloud County,20029,0.551292091
719,2990,3962,0.181474003,0.754669359,"2,271",KS,Coffey County,20031,0.573195356
102,705,857,0.119019837,0.822637106,603,KS,Comanche County,20033,0.70361727
3436,8016,12171,0.28231041,0.65861474,"4,580",KS,Cowley County,20035,0.37630433
5064,8394,14404,0.351569009,0.58275479,"3,330",KS,Crawford County,20037,0.231185782
178,1220,1460,0.121917808,0.835616438,"1,042",KS,Decatur County,20039,0.71369863
1582,5905,8008,0.197552448,0.737387612,"4,323",KS,Dickinson County,20041,0.539835165
584,2601,3366,0.173499703,0.772727273,"2,017",KS,Doniphan County,20043,0.59922757
30089,14308,48231,0.623851879,0.296655678,"15,781",KS,Douglas County,20045,-0.327196202
208,1033,1308,0.159021407,0.789755352,825,KS,Edwards County,20047,0.630733945
160,1048,1259,0.127084988,0.832406672,888,KS,Elk County,20049,0.705321684
2669,8311,11660,0.22890223,0.712778731,"5,642",KS,Ellis County,20051,0.483876501
515,1933,2626,0.196115765,0.736100533,"1,418",KS,Ellsworth County,20053,0.539984768
3006,6155,9731,0.30890967,0.632514644,"3,149",KS,Finney County,20055,0.323604974
2032,4994,7425,0.273670034,0.672592593,"2,962",KS,Ford County,20057,0.398922559
2829,7025,10658,0.265434415,0.659129293,"4,196",KS,Franklin County,20059,0.393694877
2569,4116,7129,0.360359097,0.577360079,"1,547",KS,Geary County,20061,0.217000982
149,1127,1328,0.112198795,0.848644578,978,KS,Gove County,20063,0.736445783
185,1013,1265,0.146245059,0.800790514,828,KS,Graham County,20065,0.654545455
427,1755,2311,0.184768498,0.75941151,"1,328",KS,Grant County,20067,0.574643012
257,1651,2011,0.127797116,0.820984585,"1,394",KS,Gray County,20069,0.693187469
83,523,639,0.129890454,0.818466354,440,KS,Greeley County,20071,0.6885759
484,2146,2811,0.172180719,0.763429385,"1,662",KS,Greenwood County,20073,0.591248666
114,690,847,0.13459268,0.814639906,576,KS,Hamilton County,20075,0.680047226
388,1950,2513,0.154397135,0.775964982,"1,562",KS,Harper County,20077,0.621567847
5006,8503,14540,0.344291609,0.58480055,"3,497",KS,Harvey County,20079,0.240508941
228,1011,1300,0.175384615,0.777692308,783,KS,Haskell County,20081,0.602307692
124,845,1006,0.123260437,0.839960239,721,KS,Hodgeman County,20083,0.716699801
1489,3888,5727,0.259996508,0.678889471,"2,399",KS,Jackson County,20085,0.418892963
2483,5112,8151,0.304625199,0.627162311,"2,629",KS,Jefferson County,20087,0.322537112
180,1204,1483,0.12137559,0.811867835,"1,024",KS,Jewell County,20089,0.690492245
126324,133907,279753,0.451555479,0.478661534,"7,583",KS,Johnson County,20091,0.027106054
224,1048,1325,0.169056604,0.790943396,824,KS,Kearny County,20093,0.621886792
594,2507,3281,0.181042365,0.764096312,"1,913",KS,Kingman County,20095,0.583053947
111,855,1023,0.108504399,0.835777126,744,KS,Kiowa County,20097,0.727272727
2234,5232,7919,0.282106327,0.660689481,"2,998",KS,Labette County,20099,0.378583154
104,684,831,0.125150421,0.823104693,580,KS,Lane County,20101,0.697954272
10064,17387,29676,0.339129263,0.585894325,"7,323",KS,Leavenworth County,20103,0.246765063
214,1168,1448,0.147790055,0.806629834,954,KS,Lincoln County,20105,0.658839779
721,3377,4279,0.168497312,0.789203085,"2,656",KS,Linn County,20107,0.620705772
149,1124,1348,0.110534125,0.833827893,975,KS,Logan County,20109,0.723293769
4456,6354,11745,0.379395487,0.540996169,"1,898",KS,Lyon County,20111,0.161600681
1177,3928,5465,0.21537054,0.718755718,"2,751",KS,Marion County,20115,0.503385178
1060,3250,4578,0.231542158,0.709916994,"2,190",KS,Marshall County,20117,0.478374836
3183,8407,12443,0.255806478,0.675640923,"5,224",KS,McPherson County,20113,0.419834445
206,1390,1675,0.122985075,0.829850746,"1,184",KS,Meade County,20119,0.706865672
3949,9839,14712,0.268420337,0.66877379,"5,890",KS,Miami County,20121,0.400353453
469,2216,2824,0.166076487,0.78470255,"1,747",KS,Mitchell County,20123,0.618626062
2557,8466,11623,0.219994838,0.728383378,"5,909",KS,Montgomery County,20125,0.50838854
586,1790,2568,0.228193146,0.697040498,"1,204",KS,Morris County,20127,0.468847352
145,970,1160,0.125,0.836206897,825,KS,Morton County,20129,0.711206897
714,4066,5025,0.142089552,0.809154229,"3,352",KS,Nemaha County,20131,0.667064677
